id,user_id,amount
4773,10,249.09
4774,8,101.42
4775,6,448.41
4776,10,131.78
4777,9,54.74
4778,7,377.51
4779,10,96.05
4780,5,192.23
4781,8,23.86
4782,2,77.16
4783,7,94.87
4784,4,36.66
4785,9,331.76
4786,1,420.13
4787,7,192.92
4788,6,438.54
4789,8,114.54
4790,5,169.44
4791,1,83.86
4792,1,314.07
4793,9,215.74
4794,10,310.51
4795,6,383.22
4796,10,277.39
4797,5,317.54
4798,1,468.27
4799,6,156.54
4800,6,185.99
4801,3,361.67
4802,8,309.54
4803,1,97.48
4804,1,194.31
4805,6,239.24
4806,10,215.5
4807,1,97.35
4808,6,462.97
4809,1,383.54
4810,6,245.86
4811,3,343.23
4812,8,449.67
4813,6,76.73
4814,1,132.68
4815,5,275.92
4816,8,401.52
4817,3,27.76
4818,6,492.17
4819,5,232.9
4820,6,186.02
4821,10,153.43
4822,1,95.43
4823,7,397.87
4824,9,478.15
4825,2,212.69
4826,10,476.69
4827,5,413.66
4828,10,245.72
4829,4,340.27
4830,6,223.14
4831,6,283.77
4832,2,38.44
4833,2,351.17
4834,4,35.88
4835,1,410.37
4836,9,414.22
4837,7,126.17
4838,7,168.59
4839,3,245.84
4840,3,302.36
4841,1,150.8
4842,3,300.32
4843,3,155.92
4844,4,37.19
4845,4,11.24
4846,3,59.56
4847,10,398.2
4848,8,481.1
4849,8,219.21
4850,1,261.22
4851,7,81.96
4852,2,280.01
4853,1,80.88
4854,3,309.5
4855,4,467.3
4856,6,105.89
4857,10,384.64
4858,5,21.52
4859,4,193.99
4860,8,64.27
4861,4,182.71
4862,10,95.03
4863,2,192.92
4864,3,214.59
4865,6,157.29
4866,8,331.74
4867,8,460.24
4868,9,206.29
4869,7,104.25
4870,2,142.65
4871,8,428.46
4872,7,290.1
4873,8,232.96
4874,3,83.32
4875,7,230.37
4876,10,146.46
4877,9,472.15
4878,3,443.19
4879,10,51.11
4880,6,263.16
4881,2,120.28
4882,2,211.28
4883,5,439.66
4884,5,268.48
4885,7,173.77
4886,2,111.87
4887,7,402.16
4888,5,316.01
4889,6,239.35
4890,8,116.57
4891,10,173.78
4892,4,480.32
4893,7,264.84
4894,6,206.34
4895,10,265.5
4896,2,391.7
4897,8,176.65
4898,10,97.57
4899,9,296.62
4900,5,335.95
4901,10,359.23
4902,4,442.17
4903,6,191.88
4904,8,46.92
4905,3,479.59
4906,10,223.16
4907,1,315.4
4908,4,336.49
4909,4,277.79
4910,1,110.58
4911,9,380.02
4912,3,403.84
4913,5,280.96
4914,6,249.39
4915,8,65.83
4916,6,51.14
4917,3,176.39
4918,6,162.31
4919,1,477.29
4920,4,393.98
4921,6,333.36
4922,7,263.65
4923,10,92.01
4924,3,489.44
4925,9,193.77
4926,7,62.39
4927,1,251.96
4928,2,438.26
4929,1,444.77
4930,9,15.37
4931,9,444.28
4932,7,143.03
4933,10,29.1
4934,3,425.42
4935,5,433.29
4936,4,302.15
4937,7,291.47
4938,9,408.43
4939,2,395.29
4940,8,446.15
4941,9,280.85
4942,10,484.15
4943,10,498.11
4944,9,67.11
4945,10,426.28
4946,7,254.91
4947,9,199.91
4948,9,310.41
4949,3,37.42
4950,4,258.17
4951,2,436.74
4952,10,114.6
4953,3,218.93
4954,5,470.35
4955,5,220.0
4956,6,185.6
4957,7,225.86
4958,7,264.53
4959,1,319.68
4960,2,402.34
4961,9,231.53
4962,10,410.57
4963,2,271.52
4964,6,175.86
4965,1,332.4
4966,3,361.68
4967,2,283.44
4968,3,37.74
4969,5,93.24
4970,10,149.8
4971,6,148.49
4972,9,339.98
4973,10,18.99
4974,4,380.28
4975,7,140.02
4976,6,161.91
4977,2,268.68
4978,10,115.8
4979,8,443.39
4980,7,51.83
4981,7,227.75
4982,8,426.22
4983,1,311.76
4984,1,153.24
4985,8,216.17
4986,4,356.28
4987,5,486.9
4988,8,447.64
4989,5,177.79
4990,10,499.12
4991,4,11.72
4992,6,23.54
4993,5,413.68
4994,7,107.74
4995,10,39.78
4996,7,126.2
4997,4,218.79
4998,5,367.98
4999,3,315.92
5000,4,126.43
5001,4,256.6
5002,3,463.84
5003,10,409.35
5004,5,168.36
5005,5,491.31
5006,7,357.22
5007,4,40.6
5008,4,27.23
5009,9,92.52
5010,6,366.65
5011,4,100.03
5012,2,260.63
5013,6,55.7
5014,2,461.23
5015,5,178.54
5016,6,454.98
5017,4,472.99
5018,3,13.0
5019,7,237.43
5020,2,22.08
5021,6,455.26
5022,4,264.02
5023,6,46.72
5024,4,64.04
5025,4,197.92
5026,4,470.71
5027,9,349.53
5028,7,435.13
5029,3,189.56
5030,3,31.17
5031,6,487.42
5032,6,18.41
5033,4,474.35
5034,9,190.65
5035,4,14.94
5036,9,347.69
5037,4,490.46
5038,2,483.16
5039,2,88.86
5040,5,98.81
5041,4,287.11
5042,7,322.28
5043,5,372.31
5044,6,98.71
5045,10,479.91
5046,4,322.98
5047,2,425.05
5048,10,274.63
5049,9,213.0
5050,10,488.82
5051,7,295.24
5052,4,434.77
5053,3,477.11
5054,10,340.92
5055,3,278.98
5056,9,11.72
5057,5,29.61
5058,3,108.42
5059,5,101.14
5060,2,134.83
5061,4,159.42
5062,10,186.43
5063,2,216.06
5064,2,58.44
5065,8,30.76
5066,1,340.23
5067,7,273.29
5068,5,227.63
5069,8,320.88
5070,1,415.56
5071,7,219.57
5072,5,324.15
5073,4,477.25
5074,7,421.42
5075,10,218.74
5076,2,325.91
5077,1,96.76
5078,1,284.66
5079,1,490.85
5080,5,263.97
5081,10,464.54
5082,7,209.59
5083,2,499.43
5084,10,293.82
5085,8,30.71
5086,4,297.51
5087,3,144.54
5088,10,25.92
5089,8,412.22
5090,2,145.11
5091,3,400.31
5092,3,151.23
5093,10,105.22
5094,1,487.23
5095,6,187.21
5096,2,304.67
5097,1,308.89
5098,2,284.63
5099,6,458.2
5100,4,340.48
5101,6,207.83
5102,9,432.57
5103,10,98.72
5104,10,276.68
5105,8,475.77
5106,1,316.44
5107,8,410.31
5108,9,330.24
5109,6,421.29
5110,10,472.8
5111,5,143.73
5112,6,93.13
5113,6,247.16
5114,9,353.91
5115,4,121.32
5116,2,12.01
5117,9,178.04
5118,2,484.74
5119,10,350.53
5120,9,206.65
5121,2,104.36
5122,8,184.48
5123,9,93.22
5124,10,62.09
5125,9,454.3
5126,10,498.85
5127,9,90.42
5128,2,36.72
5129,4,171.57
5130,7,236.21
5131,2,110.36
5132,1,157.7
5133,3,108.43
5134,4,389.39
5135,8,359.16
5136,6,321.13
5137,2,199.74
5138,9,455.43
5139,2,485.07
5140,5,95.08
5141,4,119.28
5142,7,267.56
5143,8,54.71
5144,5,223.86
5145,10,295.08
5146,5,265.82
5147,2,172.15
5148,8,275.8
5149,2,479.81
5150,10,110.95
5151,6,330.87
5152,8,31.26
5153,6,42.54
5154,4,280.4
5155,4,61.42
5156,6,20.95
5157,4,94.04
5158,8,286.78
5159,9,354.64
5160,1,109.21
5161,4,337.45
5162,4,99.41
5163,2,310.59
5164,6,211.86
5165,3,330.36
5166,7,497.58
5167,5,469.53
5168,4,12.1
5169,5,443.86
5170,8,42.58
5171,3,476.99
5172,7,148.09
5173,6,197.2
5174,1,54.9
5175,7,65.01
5176,7,366.1
5177,1,472.72
5178,9,309.27
5179,6,360.77
5180,2,383.37
5181,5,138.78
5182,4,32.16
5183,7,10.92
5184,8,181.82
5185,1,128.32
5186,5,40.54
5187,3,97.97
5188,1,71.0
5189,3,458.29
5190,6,78.73
5191,7,273.45
5192,8,300.62
5193,4,276.31
5194,3,58.54
5195,5,166.21
5196,9,35.12
5197,6,203.88
5198,9,102.41
5199,6,285.2
5200,2,349.48
5201,5,270.74
5202,9,222.78
5203,8,199.79
5204,7,422.43
5205,1,117.49
5206,4,369.77
5207,7,381.17
5208,7,215.41
5209,6,155.68
5210,8,240.57
5211,6,55.67
5212,10,32.51
5213,3,64.69
5214,4,101.7
5215,3,257.05
5216,1,426.08
5217,10,125.46
5218,5,468.23
5219,1,477.9
5220,1,479.86
5221,2,420.41
5222,4,188.27
5223,6,45.62
5224,8,288.72
5225,3,283.75
5226,1,426.49
5227,3,498.04
5228,3,259.0
5229,5,179.15
5230,4,101.09
5231,4,12.35
5232,9,259.47
5233,7,282.2
5234,4,414.22
5235,3,257.24
5236,6,459.07
5237,3,317.76
5238,6,421.76
5239,9,82.67
5240,6,429.11
5241,4,340.82
5242,5,93.41
5243,6,102.98
5244,3,463.99
5245,8,25.79
5246,4,236.64
5247,8,163.6
5248,10,335.89
5249,10,421.42
5250,3,186.59
5251,10,219.18
5252,7,491.14
5253,9,394.12
5254,4,449.63
5255,8,224.99
5256,3,124.7
5257,7,211.81
5258,3,360.89
5259,7,63.62
5260,10,142.53
5261,10,32.85
5262,6,221.85
5263,2,415.45
5264,3,22.09
5265,6,340.91
5266,4,466.92
5267,6,126.09
5268,1,349.88
5269,10,487.8
5270,1,481.52
5271,3,125.12
5272,8,59.16
5273,8,82.66
5274,4,354.0
5275,6,365.62
5276,8,340.38
5277,7,174.68
5278,7,93.19
5279,4,294.57
5280,9,247.0
5281,10,367.13
5282,6,226.27
5283,3,175.93
5284,5,153.8
5285,5,113.62
5286,5,140.22
5287,8,56.47
5288,9,179.96
5289,9,27.92
5290,6,101.34
5291,6,375.92
5292,9,169.48
5293,4,337.44
5294,6,361.27
5295,4,294.78
5296,1,479.76
5297,7,20.51
5298,10,371.94
5299,6,479.81
5300,9,432.51
5301,7,92.27
5302,7,170.14
5303,2,94.5
5304,9,304.64
5305,10,358.97
5306,9,165.37
5307,6,274.36
5308,3,348.55
5309,1,216.46
5310,4,428.47
5311,3,388.06
5312,1,41.69
5313,3,314.35
5314,4,125.31
5315,8,283.18
5316,9,478.88
5317,3,440.74
5318,6,208.21
5319,10,152.84
5320,5,124.86
5321,6,270.93
5322,4,65.98
5323,10,279.14
5324,6,10.65
5325,7,168.69
5326,9,117.77
5327,10,485.9
5328,7,366.35
5329,6,181.33
5330,1,55.49
5331,2,263.23
5332,1,114.59
5333,9,272.85
5334,10,419.33
5335,10,311.74
5336,9,320.56
5337,7,275.1
5338,2,464.36
5339,6,466.63
5340,4,261.23
5341,1,159.82
5342,1,235.2
5343,5,101.41
5344,2,321.81
5345,4,255.05
5346,1,60.62
5347,4,106.85
5348,6,245.02
5349,10,444.92
5350,4,287.53
5351,1,343.95
5352,7,176.12
5353,2,289.99
5354,9,229.22
5355,3,332.97
5356,8,34.78
5357,8,251.72
5358,3,155.04
5359,4,169.83
5360,2,480.85
5361,4,99.52
5362,9,162.51
5363,2,259.85
5364,3,432.88
5365,4,214.17
5366,5,374.49
5367,1,429.62
5368,7,161.91
5369,10,202.45
5370,7,184.71
5371,9,418.1
5372,4,31.73
5373,6,161.13
5374,2,342.91
5375,4,287.07
5376,2,223.78
5377,10,274.57
5378,5,106.82
5379,7,221.05
5380,1,255.83
5381,10,451.58
5382,10,137.81
5383,7,435.24
5384,10,325.68
5385,6,19.97
5386,6,365.07
5387,8,27.42
5388,8,498.72
5389,6,437.59
5390,3,155.7
5391,5,136.13
5392,2,196.91
5393,5,184.52
5394,9,192.45
5395,10,165.96
5396,1,314.36
5397,10,90.49
5398,5,424.53
5399,6,408.08
5400,7,243.48
5401,9,427.84
5402,6,131.1
5403,5,18.61
5404,7,313.41
5405,1,234.38
5406,5,287.91
5407,2,450.68
5408,4,485.26
5409,7,320.88
5410,5,384.39
5411,6,51.07
5412,2,88.75
5413,3,369.27
5414,7,221.37
5415,2,228.52
5416,6,161.22
5417,5,307.6
5418,10,100.73
5419,1,317.19
5420,10,95.16
5421,4,41.27
5422,2,171.88
5423,4,123.26
5424,1,445.61
5425,2,36.93
5426,8,96.54
5427,6,278.87
5428,2,245.72
5429,6,32.47
5430,10,13.55
5431,9,494.15
5432,7,332.83
5433,9,189.05
5434,5,240.51
5435,7,140.61
5436,7,178.99
5437,3,328.03
5438,7,442.58
5439,1,100.22
5440,9,421.78
5441,10,69.56
5442,6,115.35
5443,5,28.22
5444,7,79.0
5445,5,459.48
5446,10,235.12
5447,5,48.06
5448,10,480.27
5449,7,440.71
5450,10,379.79
5451,7,467.4
5452,3,117.86
5453,3,419.82
5454,10,348.1
5455,3,436.18
5456,6,400.49
5457,6,179.78
5458,3,389.46
5459,3,138.6
5460,8,171.01
5461,8,62.87
5462,7,468.19
5463,10,152.59
5464,4,265.11
5465,4,201.75
5466,3,480.36
5467,5,174.17
5468,3,391.49
5469,8,429.15
5470,7,223.45
5471,3,195.3
5472,9,376.4
5473,5,457.32
5474,9,379.92
5475,7,121.29
5476,7,445.27
5477,6,199.92
5478,2,292.35
5479,9,417.4
5480,6,102.31
5481,8,394.41
5482,1,302.12
5483,5,447.74
5484,1,94.27
5485,10,216.13
5486,8,418.09
5487,8,19.42
5488,1,64.98
5489,9,495.38
5490,2,147.39
5491,9,488.02
5492,1,99.44
5493,10,186.94
5494,9,378.91
5495,4,332.31
5496,9,294.75
5497,7,269.65
5498,6,423.29
5499,5,125.12
5500,9,226.81
5501,2,86.17
5502,2,302.01
5503,9,132.77
5504,3,173.58
5505,8,240.91
5506,9,23.12
5507,8,55.05
5508,4,346.11
5509,1,220.2
5510,4,433.75
5511,9,350.39
5512,2,13.97
5513,3,312.19
5514,10,55.93
5515,8,392.66
5516,6,495.84
5517,8,270.29
5518,7,344.56
5519,5,126.28
5520,9,224.42
5521,4,429.49
5522,6,92.04
5523,2,140.11
5524,2,228.26
5525,2,359.0
5526,10,194.18
5527,7,464.59
5528,2,56.28
5529,2,191.69
5530,9,357.39
5531,7,120.73
5532,3,331.64
5533,3,90.47
5534,7,37.43
5535,5,69.3
5536,10,465.69
5537,6,280.36
5538,8,400.21
5539,9,173.0
5540,1,300.4
5541,3,252.53
5542,7,473.41
5543,6,376.31
5544,7,367.97
5545,8,32.71
5546,6,279.34
5547,3,238.83
5548,2,464.64
5549,7,136.1
5550,1,142.22
5551,3,211.56
5552,4,129.25
5553,1,73.3
5554,5,430.13
5555,10,283.56
5556,3,432.07
5557,2,417.26
5558,3,148.2
5559,8,278.39
5560,6,50.78
5561,7,458.47
5562,6,208.09
5563,6,202.9
5564,3,158.35
5565,8,235.73
5566,7,133.36
5567,7,193.68
5568,6,401.97
5569,5,418.79
5570,10,159.05
5571,8,239.82
5572,5,438.17
5573,9,35.81
5574,9,445.68
5575,1,117.4
5576,6,342.48
5577,7,295.45
5578,3,280.94
5579,7,431.09
5580,7,59.77
5581,2,180.04
5582,7,273.74
5583,1,407.53
5584,5,116.06
5585,9,403.44
5586,7,205.82
5587,7,102.57
5588,2,381.9
5589,8,54.54
5590,3,262.24
5591,8,41.3
5592,3,184.64
5593,10,304.53
5594,7,282.5
5595,2,208.28
5596,4,220.23
5597,6,121.12
5598,9,233.38
5599,5,477.09
5600,9,426.72
5601,5,81.16
5602,10,24.59
5603,8,467.43
5604,1,268.11
5605,7,273.54
5606,4,392.55
5607,5,164.2
5608,6,246.13
5609,5,484.64
5610,1,339.35
5611,9,85.34
5612,2,75.28
5613,9,110.09
5614,10,385.69
5615,2,154.73
5616,9,20.48
5617,6,472.65
5618,9,93.16
5619,6,14.68
5620,6,126.19
5621,2,125.16
5622,8,216.78
5623,3,460.99
5624,7,440.8
5625,5,233.88
5626,3,211.34
5627,1,281.95
5628,8,129.29
5629,3,35.57
5630,2,470.22
5631,1,101.48
5632,4,107.22
5633,8,241.51
5634,3,250.89
5635,1,19.03
5636,4,82.5
5637,9,195.3
5638,1,345.03
5639,2,121.93
5640,9,217.28
5641,2,283.1
5642,3,445.41
5643,7,169.77
5644,3,75.44
5645,9,249.74
5646,6,375.89
5647,3,63.83
5648,9,218.09
5649,1,18.71
5650,10,26.44
5651,3,246.65
5652,1,156.12
5653,2,424.1
5654,8,305.06
5655,7,232.43
5656,2,209.89
5657,2,253.65
5658,9,29.82
5659,6,447.47
5660,5,499.17
5661,10,98.93
5662,6,68.99
5663,9,80.35
5664,7,333.9
5665,10,334.11
5666,10,425.48
5667,9,378.39
5668,4,230.35
5669,2,310.3
5670,8,347.26
5671,4,261.24
5672,9,243.07
5673,4,326.1
5674,8,283.16
5675,9,325.53
5676,9,310.3
5677,10,362.41
5678,4,324.97
5679,1,264.67
5680,3,344.08
5681,9,230.25
5682,4,128.42
5683,5,10.69
5684,7,284.38
5685,5,299.42
5686,4,486.3
5687,2,187.12
5688,2,203.13
5689,4,108.88
5690,10,44.56
5691,10,388.67
5692,9,132.34
5693,8,308.36
5694,3,347.01
5695,9,240.91
5696,5,439.41
5697,3,227.46
5698,5,149.61
5699,10,449.05
5700,4,432.17
5701,8,90.38
5702,5,22.72
5703,10,54.09
5704,8,150.41
5705,9,486.41
5706,4,283.67
5707,7,192.9
5708,2,445.47
5709,6,232.04
5710,8,164.47
5711,7,471.2
5712,7,426.26
5713,8,423.4
5714,7,261.02
5715,5,396.82
5716,7,97.88
5717,10,290.88
5718,3,492.08
5719,5,152.57
5720,7,399.23
5721,9,250.33
5722,2,29.5
5723,4,383.88
5724,7,92.6
5725,1,319.42
5726,2,51.98
5727,9,473.97
5728,10,152.94
5729,7,120.97
5730,10,73.28
5731,7,473.54
5732,6,358.83
5733,3,373.41
5734,10,254.71
5735,3,242.62
5736,2,63.91
5737,6,284.32
5738,4,130.99
5739,5,488.8
5740,3,400.32
5741,6,212.37
5742,3,84.16
5743,8,394.81
5744,9,69.81
5745,4,102.77
5746,9,113.65
5747,7,282.88
5748,3,395.66
5749,7,164.01
5750,1,51.49
5751,3,237.62
5752,6,376.57
5753,4,118.62
5754,7,117.76
5755,3,474.14
5756,1,477.54
5757,9,495.33
5758,6,405.75
5759,8,102.21
5760,3,113.87
5761,8,176.71
5762,2,165.88
5763,4,478.7
5764,3,396.65
5765,10,364.76
5766,1,101.12
5767,7,455.67
5768,10,415.66
5769,2,90.18
5770,4,436.87
5771,9,143.4
5772,6,49.63
5773,8,331.84
5774,2,330.36
5775,7,56.52
5776,6,166.24
5777,9,496.48
5778,7,342.43
5779,1,367.74
5780,8,114.33
5781,10,48.6
5782,3,145.68
5783,2,131.96
5784,3,124.93
5785,6,104.45
5786,3,291.63
5787,10,170.77
5788,5,411.97
5789,6,100.13
5790,8,237.67
5791,7,16.69
5792,8,246.02
5793,3,37.36
5794,4,489.08
5795,6,397.39
5796,7,250.15
5797,9,52.43
5798,1,300.3
5799,8,381.79
5800,8,103.45
5801,6,288.42
5802,4,408.96
5803,3,386.44
5804,3,403.47
5805,6,440.87
5806,8,469.46
5807,7,208.71
5808,1,288.7
5809,6,397.42
5810,7,351.6
5811,7,497.8
5812,9,16.7
5813,10,184.02
5814,5,147.7
5815,1,138.53
5816,2,119.04
5817,4,357.47
5818,5,51.53
5819,9,373.39
5820,1,349.78
5821,3,132.89
5822,5,133.89
5823,3,318.14
5824,4,383.46
5825,3,439.48
5826,4,427.55
5827,1,482.79
5828,8,294.88
5829,4,455.24
5830,7,406.17
5831,2,448.39
5832,2,15.7
5833,6,483.29
5834,2,242.03
5835,6,401.11
5836,2,72.33
5837,4,204.01
5838,7,143.02
5839,8,152.91
5840,3,70.4
5841,9,404.82
5842,2,14.53
5843,8,163.13
5844,8,95.46
5845,4,298.63
5846,1,134.58
5847,1,136.91
5848,2,249.29
5849,9,329.82
5850,2,69.44
5851,2,96.0
5852,6,131.12
5853,7,487.14
5854,7,204.6
5855,9,303.51
5856,6,128.36
5857,8,250.33
5858,6,46.32
5859,2,27.02
5860,1,239.68
5861,5,205.34
5862,9,77.07
5863,8,346.92
5864,4,496.52
5865,5,203.87
5866,5,316.03
5867,6,481.86
5868,3,417.45
5869,5,237.14
5870,2,371.37
5871,10,72.79
5872,1,260.93
5873,1,146.74
5874,10,88.97
5875,7,218.88
5876,2,74.2
5877,4,352.5
5878,5,233.56
5879,7,270.26
5880,2,81.72
5881,6,78.49
5882,1,295.87
5883,7,492.65
5884,9,57.16
5885,5,150.01
5886,5,436.03
5887,4,45.41
5888,3,439.18
5889,9,266.9
5890,5,210.05
5891,8,161.74
5892,9,155.59
5893,5,159.84
5894,10,443.55
5895,9,364.66
5896,2,338.16
5897,9,401.39
5898,4,135.99
5899,6,312.84
5900,6,235.43
5901,6,393.4
5902,2,161.54
5903,7,325.16
5904,6,442.28
5905,1,207.05
5906,2,42.64
5907,7,262.86
5908,1,179.53
5909,1,339.39
5910,1,476.01
5911,8,247.95
5912,4,238.43
5913,4,330.75
5914,2,60.71
5915,1,134.22
5916,10,460.3
5917,9,338.27
5918,7,16.59
5919,4,110.27
5920,6,344.59
5921,2,384.56
5922,7,421.53
5923,2,153.17
5924,10,466.2
5925,8,280.94
5926,8,351.3
5927,1,302.4
5928,8,70.14
5929,2,481.93
5930,6,70.21
5931,1,134.89
5932,5,408.68
5933,7,313.11
5934,10,420.69
5935,1,262.71
5936,2,194.73
5937,7,461.7
5938,6,27.76
5939,3,429.5
5940,10,123.1
5941,2,425.88
5942,10,78.21
5943,4,294.31
5944,3,445.17
5945,7,242.03
5946,8,375.82
5947,2,404.29
5948,10,370.88
5949,7,463.41
5950,8,228.95
5951,6,94.83
5952,6,33.43
5953,10,130.77
5954,1,80.17
5955,4,283.39
5956,1,100.62
5957,4,29.08
5958,2,27.64
5959,5,417.47
5960,10,299.81
5961,9,185.46
5962,10,448.17
5963,3,44.4
5964,8,490.36
5965,3,311.98
5966,6,99.9
5967,4,342.74
5968,8,384.06
5969,6,220.38
5970,8,432.2
5971,1,83.86
5972,6,146.63
5973,1,55.81
5974,1,113.33
5975,8,126.98
5976,7,459.64
5977,3,48.27
5978,6,219.43
5979,9,270.88
5980,7,450.36
5981,3,498.87
5982,6,379.16
5983,4,485.69
5984,3,395.68
5985,9,481.97
5986,10,356.56
5987,2,49.08
5988,1,206.94
5989,2,326.83
5990,7,181.85
5991,10,143.96
5992,1,292.93
5993,6,467.42
5994,7,27.14
5995,9,386.92
5996,8,364.14
5997,6,482.34
5998,3,466.05
5999,8,383.49
6000,7,265.0
6001,3,110.09
6002,9,277.17
6003,2,385.02
6004,3,448.88
6005,2,396.96
6006,1,105.68
6007,4,303.85
6008,5,172.76
6009,6,14.51
6010,5,108.11
6011,1,65.48
6012,3,422.93
6013,1,136.67
6014,5,149.5
6015,5,480.37
6016,6,195.75
6017,8,14.7
6018,10,149.08
6019,1,68.46
6020,4,60.38
6021,10,47.97
6022,1,300.7
6023,9,102.78
6024,7,187.01
6025,7,432.39
6026,5,217.93
6027,7,458.69
6028,2,253.99
6029,4,205.43
6030,7,377.69
6031,3,45.86
6032,2,53.84
6033,10,329.47
6034,2,248.6
6035,1,397.3
6036,5,458.97
6037,6,200.3
6038,6,302.24
6039,9,255.34
6040,4,490.99
6041,1,417.23
6042,6,456.75
6043,5,134.63
6044,10,388.54
6045,6,140.08
6046,3,112.28
6047,2,472.69
6048,6,19.46
6049,1,483.04
6050,7,83.14
6051,7,411.52
6052,10,145.2
6053,7,181.84
6054,10,116.21
6055,1,296.9
6056,4,180.57
6057,7,332.12
6058,9,17.67
6059,5,41.54
6060,2,58.83
6061,7,215.31
6062,10,409.25
6063,1,445.21
6064,7,129.96
6065,6,291.44
6066,7,386.5
6067,10,151.53
6068,3,210.41
6069,3,266.75
6070,7,76.09
6071,2,22.73
6072,1,84.87
6073,9,317.16
6074,9,46.07
6075,7,102.95
6076,7,175.55
6077,3,48.16
6078,10,103.93
6079,2,456.52
6080,7,19.46
6081,9,330.18
6082,1,198.36
6083,4,339.6
6084,6,298.46
6085,7,119.51
6086,10,425.13
6087,7,251.05
6088,10,413.04
6089,2,208.95
6090,4,492.5
6091,5,387.54
6092,1,483.32
6093,1,262.02
6094,10,242.11
6095,3,380.17
6096,10,441.34
6097,3,482.43
6098,8,169.03
6099,9,401.37
6100,1,113.22
6101,2,277.33
6102,10,98.13
6103,2,180.22
6104,4,466.37
6105,2,81.58
6106,7,319.88
6107,9,300.55
6108,7,69.16
6109,6,169.73
6110,10,285.86
6111,1,101.72
6112,10,402.31
6113,9,486.36
6114,5,115.23
6115,5,101.59
6116,6,232.92
6117,9,376.4
6118,8,147.98
6119,8,19.74
6120,8,275.2
6121,1,478.73
6122,1,201.73
6123,8,215.87
6124,5,484.76
6125,9,350.36
6126,2,362.39
6127,9,285.72
6128,8,487.56
6129,9,347.54
6130,4,448.57
6131,1,352.7
6132,1,370.21
6133,5,152.3
6134,2,158.7
6135,8,393.66
6136,10,155.39
6137,5,285.76
6138,5,132.18
6139,2,410.32
6140,7,64.15
6141,8,416.43
6142,10,305.34
6143,1,101.59
6144,2,275.6
6145,10,148.42
6146,4,168.5
6147,5,182.25
6148,2,41.03
6149,1,493.12
6150,9,25.45
6151,1,334.62
6152,4,191.9
6153,2,326.55
6154,4,184.56
6155,8,340.14
6156,8,367.33
6157,9,348.37
6158,5,65.84
6159,7,331.88
6160,3,147.19
6161,10,24.11
6162,4,213.27
6163,10,222.44
6164,9,238.92
6165,10,355.36
6166,10,161.33
6167,1,164.49
6168,2,39.67
6169,5,346.54
6170,3,288.23
6171,2,181.22
6172,1,355.54
6173,10,273.31
6174,3,239.93
6175,1,260.55
6176,1,321.81
6177,1,333.4
6178,8,151.59
6179,3,78.96
6180,1,86.75
6181,7,323.3
6182,10,437.71
6183,3,210.65
6184,8,93.06
6185,4,380.74
6186,4,417.92
6187,5,441.49
6188,6,307.35
6189,7,431.76
6190,4,17.55
6191,8,62.55
6192,6,55.36
6193,1,359.18
6194,1,44.1
6195,9,253.22
6196,10,241.63
6197,6,162.24
6198,10,436.5
6199,8,93.51
6200,7,182.71
6201,6,389.34
6202,4,24.91
6203,7,339.75
6204,9,410.03
6205,10,466.81
6206,10,439.39
6207,7,166.5
6208,1,297.32
6209,10,47.87
6210,9,136.36
6211,4,56.17
6212,3,164.44
6213,4,438.84
6214,4,180.11
6215,10,285.33
6216,2,222.36
6217,1,234.87
6218,10,485.09
6219,1,155.12
6220,8,317.39
6221,2,215.83
6222,10,39.96
6223,5,249.77
6224,4,408.54
6225,8,58.39
6226,2,44.1
6227,10,85.28
6228,9,384.56
6229,7,364.76
6230,7,286.86
6231,1,239.43
6232,2,445.28
6233,4,385.68
6234,4,407.85
6235,3,408.5
6236,7,324.93
6237,8,234.43
6238,2,433.69
6239,4,463.74
6240,3,21.66
6241,2,35.26
6242,6,479.78
6243,4,145.81
6244,6,437.95
6245,2,200.51
6246,4,68.36
6247,6,49.42
6248,5,86.69
6249,3,132.45
6250,8,249.37
6251,7,353.73
6252,3,493.34
6253,6,226.34
6254,4,263.91
6255,5,265.69
6256,5,274.32
6257,7,263.69
6258,5,14.3
6259,3,10.85
6260,10,57.86
6261,5,59.76
6262,7,355.4
6263,5,110.41
6264,5,448.41
6265,9,465.02
6266,3,488.19
6267,6,470.15
6268,1,143.23
6269,10,259.79
6270,5,95.97
6271,8,405.04
6272,5,445.33
6273,9,427.13
6274,6,222.35
6275,8,381.75
6276,10,57.81
6277,8,29.72
6278,3,379.09
6279,7,218.42
6280,7,497.82
6281,10,57.65
6282,6,429.26
6283,7,245.19
6284,2,415.3
6285,9,410.39
6286,10,458.84
6287,10,155.95
6288,1,475.4
6289,1,84.32
6290,3,50.16
6291,3,221.49
6292,1,415.88
6293,7,241.98
6294,4,416.35
6295,10,367.55
6296,2,112.62
6297,10,474.95
6298,5,39.78
6299,6,450.16
6300,9,159.18
6301,4,255.07
6302,2,216.95
6303,5,94.2
6304,3,185.49
6305,2,104.54
6306,1,109.9
6307,10,101.66
6308,2,249.62
6309,6,400.99
6310,8,288.8
6311,3,447.67
6312,9,321.91
6313,9,347.78
6314,2,337.13
6315,8,230.24
6316,10,347.78
6317,5,44.16
6318,4,431.33
6319,10,391.13
6320,5,130.16
6321,4,386.34
6322,8,16.19
6323,4,116.45
6324,10,41.92
6325,6,392.31
6326,2,380.38
